GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
2.926789766106400181e-01,5.436713448006825766e-01,4.773906991007165201e-01,5.775473619544253534e-01,7.293839248761011529e-01,3.533606527515282258e-01,4.983979782597262043e-01,6.751177541026766038e-01,5.173172458995198286e-02,8.934187496187231403e-01,3.922482229327273195e-01,6.420913566677253215e-01,8.228792822185969635e-01,0.000000000000000000e+00
2.926790825378180472e-01,5.425961443462572475e-01,4.759964265251409032e-01,5.775475642482010841e-01,7.293840118606450540e-01,3.553415584799410332e-01,4.972255847654091787e-01,6.719039228432868160e-01,5.140820853276248381e-02,8.969459733734632678e-01,5.009094426238950293e-01,6.153973210730913079e-01,3.914355628058727721e-01,0.000000000000000000e+00
2.926754231636272130e-01,5.430949291345229524e-01,4.767303340049505178e-01,5.775476754789131695e-01,7.293841440534961640e-01,3.621035490519829980e-01,4.996775195250809931e-01,6.759621709256259381e-01,5.212406182759484613e-02,8.735987531402248374e-01,3.988091342511229098e-01,6.214832604427105167e-01,2.577079934747145695e-01,0.000000000000000000e+00
2.927237139683990796e-01,5.514877136769844590e-01,4.777187008092648179e-01,5.773409718468164309e-01,7.290433388388838365e-01,8.387025889588768379e-01,1.740868935705284781e-01,6.717927444562056261e-01,5.135017459917445154e-02,8.789636744567337345e-01,4.904623278074499160e-01,5.831867123786143026e-01,9.832789559543232694e-02,0.000000000000000000e+00
2.926791225560356757e-01,5.434729910524679353e-01,4.773102307066799943e-01,5.775476834095339962e-01,7.293843246887308229e-01,3.561796315391915768e-01,4.997351073355172923e-01,6.732162716478472531e-01,5.263208348198993025e-02,9.242755636991062396e-01,4.362388063675559646e-01,5.856740242637936689e-01,2.818515497553018001e-01,0.000000000000000000e+00
2.926790625151028946e-01,5.431333400916795728e-01,4.775779676952908726e-01,5.775474319465585538e-01,7.293839324190684037e-01,3.350653126018737771e-01,9.956678057741438215e-01,6.718106268594388197e-01,5.142130369659343725e-02,9.192461516821359702e-01,3.933779262045629110e-01,6.101213095960531518e-01,1.112153344208809264e-01,0.000000000000000000e+00
2.928876275972341903e-01,5.587016881445004968e-01,4.712766527828711749e-01,5.775578739004404438e-01,7.293737983850291373e-01,3.558365758512636035e-01,4.988205118014312212e-01,6.718452229866689329e-01,5.144595539744668822e-02,8.408737371417736028e-01,4.823220262665107172e-01,6.133380557226129071e-01,9.980016313213704304e-01,0.000000000000000000e+00
2.926961226661044524e-01,5.495315007187769885e-01,4.809531350829415741e-01,5.775484456807501443e-01,7.294211726704658005e-01,3.579944637637582083e-01,4.974762189114733113e-01,6.759972066414051683e-01,5.174755233794113563e-02,8.873081662032894501e-01,4.267418309007641186e-01,7.060735057388107805e-01,7.306280587275693073e-01,0.000000000000000000e+00
2.926783857292825641e-01,5.424190799719763589e-01,4.757638051586695060e-01,5.775479628108910468e-01,7.293839247447155838e-01,3.552850655037160799e-01,4.974475593418266062e-01,6.725316793741321630e-01,5.152893783937074340e-02,8.794514670702099357e-01,4.858926533315137131e-01,6.405528552922508112e-01,4.152120717781401793e-01,0.000000000000000000e+00
2.926782234446776432e-01,5.422892837727577575e-01,4.758277992408567192e-01,5.775477244602011950e-01,7.293841366884149524e-01,3.552602438255544892e-01,4.973777444200818132e-01,6.719875819441855080e-01,5.143052023449658228e-02,8.949562010133053080e-01,4.939123374881393969e-01,6.364657297974414263e-01,4.034665579119087742e-01,0.000000000000000000e+00
2.892866933015568187e-01,5.374768661978764905e-01,4.995842952804173120e-01,5.775494289482271393e-01,7.294299817361804550e-01,3.519539084452688038e-01,4.985474976136556879e-01,6.719858657612813868e-01,5.140606644655670160e-02,9.101239652257342438e-01,3.875958251463273441e-01,7.851855020605088553e-01,6.766313213703100127e-01,0.000000000000000000e+00
2.926790855542262815e-01,5.434619806005680509e-01,4.771309649570195099e-01,5.775477609079827657e-01,7.293839900948889676e-01,3.552703389163496817e-01,4.983247136373363806e-01,6.746809280356675931e-01,5.166077769955313564e-02,8.999442278521935235e-01,3.731897872819489592e-01,5.563849622824613289e-02,6.424551386623165161e-01,0.000000000000000000e+00
2.926790936363469764e-01,5.434229476965577454e-01,4.769585837300390208e-01,5.775476267817605258e-01,7.293842062537267967e-01,3.552027428780146767e-01,4.993551444466854949e-01,6.731417412834219682e-01,5.186219269966640261e-02,9.174038045129242480e-01,4.036200123507205917e-01,6.117580647696438945e-01,3.256117455138662353e-01,0.000000000000000000e+00
2.926100288602646593e-01,5.430788258045530226e-01,4.847276760415358821e-01,5.775239962752968248e-01,7.293427337703608515e-01,3.346294598101972051e-01,5.017469727598742324e-01,6.717610601305307183e-01,5.138168434762297593e-02,8.348600070523090055e-01,4.082088629105087851e-01,6.169842795858482276e-01,4.389477977161501121e-01,0.000000000000000000e+00
2.926767193042227877e-01,5.430053036582537240e-01,4.774267201185453113e-01,5.775475185434062464e-01,7.293839615365184104e-01,3.555865052312272012e-01,4.991413781334363975e-01,6.783552622700800283e-01,5.255927683119640537e-02,8.580417058633452720e-01,4.157239751380992221e-01,5.960935235177000635e-01,8.685154975530179344e-01,0.000000000000000000e+00
2.926790907104412920e-01,5.426558641084332502e-01,4.759249790848210093e-01,5.775475471510548298e-01,7.293841834260369472e-01,3.552664786599304958e-01,4.973177575090628189e-01,6.718886496930199792e-01,5.140804301494918127e-02,8.960504880111653803e-01,5.009404677374247328e-01,6.334632111773768059e-01,3.749184339314844960e-01,0.000000000000000000e+00
2.926790484556304195e-01,5.425053883816575162e-01,4.762847170088498894e-01,5.775477787440004285e-01,7.293840412553659336e-01,3.343182309039257061e-01,9.980513509437090036e-01,6.717667125144631823e-01,5.137998384324438117e-02,8.652078892380691277e-01,3.779365968638770390e-01,5.654738027748482665e-01,3.013866231647633828e-02,0.000000000000000000e+00
2.926790782694384530e-01,5.426957230003716104e-01,4.772733827047749844e-01,5.775473068027335843e-01,7.293843200889819078e-01,2.861410288566428872e-01,9.930424209657735535e-01,6.717834700275171489e-01,5.138427078093488198e-02,9.205800046250636193e-01,4.022926533088347911e-01,5.943104495886206706e-01,1.787928221859706179e-01,0.000000000000000000e+00
4.699627744144623254e-01,7.336560823943214515e-01,2.618307638014444327e-01,5.922161261479643724e-01,7.203945252548672462e-01,3.560613195703467571e-01,5.093443969837208041e-01,6.764388914286204590e-01,9.006000977684086584e-03,8.646692938704886311e-01,4.258334295765994204e-01,6.065297668160454236e-01,9.983278955954322242e-01,0.000000000000000000e+00
2.926244071902807109e-01,5.566854410880160975e-01,4.745375599620750839e-01,5.778743641349188831e-01,7.292636746658432978e-01,3.490658919923393388e-01,4.957074499605598761e-01,6.761984100272636633e-01,4.956063915496881911e-02,8.150347869932406120e-01,3.554118311316590284e-01,6.085212105100215041e-01,9.559543230016311066e-02,0.000000000000000000e+00
2.926790715400010012e-01,5.433272237325670329e-01,4.776507606690553742e-01,5.775475522124647876e-01,7.293843313331616063e-01,3.552643564810604726e-01,4.984716876211255920e-01,6.723751241768551878e-01,5.158979019335240696e-02,9.266047447248756397e-01,3.994115984475509751e-01,5.905863500023472712e-01,8.904567699836867245e-01,0.000000000000000000e+00
2.926790391348020326e-01,5.449235699430883262e-01,4.797176129300086966e-01,5.779844254198540643e-01,7.294942295625953532e-01,3.335806551312530122e-01,4.905952968483949239e-01,6.718441430469194176e-01,5.145863908512612189e-02,8.865800778081556199e-01,5.006806599057529450e-01,6.003777436052716299e-01,9.409461663947795707e-01,0.000000000000000000e+00
2.926790701134949213e-01,5.432086529021135091e-01,4.775877340913644020e-01,5.775475098665907581e-01,7.293841064460917512e-01,3.924225642654991519e-01,5.606080642118759253e-04,6.717874401720250743e-01,5.139798754245012563e-02,8.593613266033957032e-01,4.893460436585980178e-01,6.047837105949476211e-01,1.926182707993475129e-01,0.000000000000000000e+00
2.894156236039446828e-01,5.400022990363595454e-01,4.749348878400750928e-01,5.749713392152204783e-01,7.249187807421202390e-01,3.688389182404886446e-01,4.990998905975904121e-01,6.765285803427864009e-01,5.419642974345594000e-02,8.735095723001580215e-01,3.997815623959034004e-01,6.645495539320478429e-02,6.187194127243067499e-01,0.000000000000000000e+00
2.937418469719152436e-01,5.514042543610326863e-01,4.828120025991456954e-01,5.713438889272521859e-01,7.266234988830181374e-01,3.498550338368431323e-01,5.036050507280834809e-01,6.742428179353229245e-01,5.252530315408148603e-02,8.498706284605854755e-01,3.866902013874545796e-01,8.028946604889934946e-01,6.743882544861338202e-01,0.000000000000000000e+00
2.926755312466039483e-01,5.430476637872592161e-01,4.778749483045677260e-01,5.775476417825877729e-01,7.293842936337230354e-01,3.519398063214171923e-01,4.983392834267705851e-01,6.728277373960785956e-01,5.174023286939347099e-02,9.316543414569341541e-01,4.360247770138623857e-01,6.098279437509716017e-01,8.393148450244698466e-01,0.000000000000000000e+00
2.926790268812450302e-01,5.425566954798880515e-01,4.764899754557984091e-01,5.775479617880494576e-01,7.293841072546483062e-01,3.790049328169914911e-01,9.944495576387744062e-01,6.717905142988441769e-01,5.140501062257624154e-02,8.964588417384516950e-01,3.917779331083552363e-01,6.119438714571607818e-01,8.654159869494290613e-02,0.000000000000000000e+00
2.926433862521123919e-01,5.433391127692718259e-01,4.788890499337974949e-01,5.775984703172517554e-01,7.294299455975942204e-01,3.549464708647218081e-01,4.991107429340275181e-01,6.728484747943076494e-01,5.148588837133887680e-02,8.767359160157659481e-01,4.825171750077282828e-01,5.930542652808553639e-01,5.629282218597063681e-01,0.000000000000000000e+00
2.926791411266659870e-01,5.430179958974613585e-01,4.776016285049052845e-01,5.775475454135762243e-01,7.293841524993222025e-01,3.604150226523487599e-01,4.998893751691367848e-01,6.739943318284024043e-01,5.181801897237024029e-02,8.968307923063615350e-01,4.003662795355492077e-01,6.240003830935521023e-01,2.486541598694942401e-01,0.000000000000000000e+00
2.926790634050451811e-01,5.432620276928435965e-01,4.776901473002109211e-01,5.775473561143124046e-01,7.293839400014141550e-01,3.729747811175969652e-01,9.964379839316596099e-01,6.718602786275545968e-01,5.145841750208015458e-02,9.241960285885647552e-01,3.899844646962690731e-01,6.003912498735743952e-01,1.245921696574224941e-01,0.000000000000000000e+00
2.926720238330807189e-01,5.421634296656271390e-01,4.769395327587073186e-01,5.775481827422001002e-01,7.293858600454846686e-01,3.549150391360201273e-01,4.978717946362182234e-01,6.729857851606144692e-01,5.163192480569234188e-02,8.729815691098831154e-01,4.857335808842189184e-01,6.047122268949589596e-01,3.039151712887439571e-01,0.000000000000000000e+00
2.926790727604896558e-01,5.426274784888311942e-01,4.765997277764958961e-01,5.775475066599957685e-01,7.293840622177364397e-01,3.789058836217191750e-01,9.944152544237375713e-01,6.718011340318555957e-01,5.141341265663658400e-02,8.962967048942094284e-01,3.920456604046598237e-01,6.109886638311631257e-01,8.605220228384992398e-02,0.000000000000000000e+00
2.926790783620327741e-01,5.442284668142598481e-01,4.783210196825540272e-01,5.775476833606838500e-01,7.293840329550236312e-01,3.540249382093323405e-01,4.989536669763259824e-01,6.756504714281585944e-01,5.196752205023038446e-02,8.432861955629433748e-01,4.185611816902635729e-01,7.501459240289705122e-01,7.275693311582380751e-01,0.000000000000000000e+00
2.926779046296589804e-01,5.431320587645942499e-01,4.776977004402551130e-01,5.775474087391868627e-01,7.293838677060403564e-01,3.629498406207755656e-01,4.990859827356434741e-01,6.757647432248358177e-01,5.167698170515019895e-02,7.908945509511844385e-01,3.086712238249362250e-01,5.289494316412125113e-02,5.898858075040782634e-01,0.000000000000000000e+00
2.926790999972391227e-01,5.433537968602403234e-01,4.776409558990101778e-01,5.775474265091085080e-01,7.293840459423690525e-01,3.749713367923199758e-01,9.961702854769401982e-01,6.717766336563568697e-01,5.138786935546488938e-02,9.235518173564279953e-01,3.906571629726569572e-01,5.985560414839951049e-01,1.216150081566068769e-01,0.000000000000000000e+00
2.926729645109206190e-01,5.434948281940867876e-01,4.777230336755275975e-01,5.775470272116212112e-01,7.293837426552685077e-01,3.539322960864069723e-01,4.984943733688160794e-01,6.740524592623012845e-01,5.324078187504232423e-02,9.191113384295179767e-01,4.199515589925228998e-01,6.084765733068343563e-01,5.112561174551385479e-01,0.000000000000000000e+00
3.372777692018770757e-01,5.623851476693897400e-01,4.335398357860966723e-01,5.559914292187478901e-01,7.436901802705605524e-01,3.442758433729672940e-01,4.964555126492363191e-01,6.740810198874489512e-01,5.171370781903817521e-02,8.677198206215656073e-01,4.040781376166392436e-01,5.922626389471759012e-01,8.445758564437193527e-01,0.000000000000000000e+00
2.926790208260153792e-01,5.438105563793612651e-01,4.777511976098449131e-01,5.775479466433594000e-01,7.293845376691722171e-01,3.558936362722964208e-01,4.985074921691060035e-01,6.745992487453478237e-01,5.337202876407151630e-02,8.978549982544429264e-01,4.065421086414448548e-01,5.886999881113474942e-01,8.492659053833605531e-01,0.000000000000000000e+00
2.926783288479990475e-01,5.433991107150167865e-01,4.773910708399706770e-01,5.775473242757873660e-01,7.293840826954898215e-01,3.554789598975462983e-01,4.985351337448812870e-01,6.731022522784155804e-01,5.160419545085281195e-02,8.905777057664621132e-01,3.891085037476800235e-01,7.440825171772580404e-02,6.575040783034258318e-01,0.000000000000000000e+00
3.313982334730907198e-01,6.540692684793216749e-01,1.066933044842877272e-02,5.773994163323528106e-01,7.281716580537888062e-01,3.519277503949712060e-01,5.038755312131923958e-01,6.684844722996081678e-01,5.063871231793824063e-02,7.557521272334275508e-01,3.136661122206159669e-01,3.128935009607403811e-02,5.804241435562805806e-01,0.000000000000000000e+00
2.926789597106470575e-01,5.427129229767113650e-01,4.758154910214714151e-01,5.775475370865791325e-01,7.293840672265472502e-01,3.551330110756300007e-01,4.972723151918810869e-01,6.718966071942777951e-01,5.141168267157548294e-02,8.969027102409421470e-01,5.010521991807644904e-01,6.161951830671839048e-01,3.887846655791191153e-01,0.000000000000000000e+00
2.926786695456990439e-01,5.434561421302275264e-01,4.780499641856681969e-01,5.775473054525782635e-01,7.293841637886461227e-01,3.558791257160189292e-01,4.982965614991061165e-01,6.743578671008804148e-01,5.249657581187220506e-02,8.875016877299645168e-01,3.758345449393927229e-01,7.426947554943214014e-01,7.557504078303425299e-01,0.000000000000000000e+00
2.926791418037728576e-01,5.437412992967002312e-01,4.774943481715616111e-01,5.775481424657745722e-01,7.293841110133939543e-01,3.535537529552326141e-01,4.996896682528069733e-01,6.734073748948620208e-01,5.234235931171195289e-02,8.715499527246350908e-01,4.028065769135648622e-01,6.472555408475102467e-01,4.556688417618270925e-01,0.000000000000000000e+00
2.926760895320538181e-01,5.433865525140748609e-01,4.778896032954850770e-01,5.775474571558121273e-01,7.293841120700762515e-01,3.533136657633867417e-01,4.985201601449509856e-01,6.780929744497751210e-01,5.214478143454503306e-02,8.931143723441256066e-01,3.932955504172330197e-01,6.381664966252723614e-01,8.192495921696575367e-01,0.000000000000000000e+00
2.926790677618495429e-01,5.442554874773485318e-01,4.782483212248658799e-01,5.775477009195879585e-01,7.293840388844186062e-01,3.539727310927998638e-01,4.987086461775258051e-01,6.718466258454083295e-01,5.145922219064857223e-02,8.442568517188850930e-01,4.270561730114904586e-01,7.564985882593190381e-01,7.225938009787926664e-01,0.000000000000000000e+00
2.926790568191252606e-01,5.431488873354991531e-01,4.772730460352169746e-01,5.775475679549020303e-01,7.293839967022609505e-01,3.604120348951545538e-01,4.999041860566109108e-01,6.719522742618028177e-01,5.143355071505487791e-02,8.957795724964614514e-01,3.993740537439796068e-01,6.244247930509967404e-01,2.503670473083197678e-01,0.000000000000000000e+00
2.926789632852905276e-01,5.449824119091033481e-01,4.796647733587571794e-01,5.775474095924052476e-01,7.293836342046794430e-01,3.578178066829176274e-01,4.983302492177775211e-01,6.717842232334850783e-01,5.139822323631528661e-02,8.732433273259722073e-01,4.924729426189564108e-01,5.899530049297663226e-01,9.479200652528547710e-01,0.000000000000000000e+00
